"","V1","V2","V3","V4","V5","V6","V7","V8"
"17",9.664097125642,9.48960433714092,5.48460060963407,5.54458914324641,5.87608123430982,2.83497742144391,9.81898518744856,8.33033957518637
"18",0.727953112218529,6.54915376100689,5.79183650203049,6.99747189413756,1.95825256872922,9.74878692999482,7.5929506518878,9.64976769173518
"19",6.67820083908737,4.10770741058514,2.42371486034244,7.05235287314281,6.96563757956028,8.43512975843623,7.56008331198245,1.08438071561977
"20",7.6941078924574,7.30999806663021,2.91998127475381,2.10402682889253,2.35857217572629,3.07148857042193,9.82879437506199,2.66752053285018
"21",4.01704689022154,8.08010102482513,2.96389527153224,1.66108171688393,3.10160723049194,4.39586555119604,5.98295303061604,9.37786080408841
"22",7.2111359750852,5.54171094670892,2.21149471821263,6.02230957010761,8.06512612150982,6.25026010908186,9.3758610682562,6.19564817054197
"23",8.4964030305855,7.04283519415185,2.53206146182492,7.94520546682179,1.19958044961095,2.29756956454366,4.8840823629871,6.35571971535683
"24",6.23010313836858,7.2335590259172,5.23973885457963,5.26683846022934,3.06923595257103,5.21201002411544,9.44662670837715,2.271833200939
"25",3.29085449222475,9.20050381217152,3.23915952583775,5.36875876365229,1.79747450398281,0.904254573397338,2.7010166621767,0.353673179633915
"26",7.20495338086039,2.19534971751273,1.79051530081779,9.87372538773343,4.11269881296903,4.24787697847933,7.47035726206377,0.0494930148124695
"27",1.70127572258934,0.820466082077473,9.25679380772635,5.75264428276569,0.30729440273717,8.64852332277223,6.69058523140848,3.81077876547351
"28",7.43422776693478,2.16576138976961,9.11137586925179,5.41245018364862,7.38226848654449,2.86468765232712,1.17102141259238,8.07033497141674
"29",2.1890404378064,2.16223010094836,9.55110073555261,1.07973958132789,4.00510226609185,7.55831337999552,1.28056634683162,5.84136137505993
"30",6.47324990015477,7.67238708445802,4.33746141381562,0.534296149853617,3.18446681834757,5.71880621137097,1.01261132862419,7.98764505656436
"31",9.09802308771759,9.94971504900604,6.75945278489962,4.67279308009893,7.97274085460231,4.945421773009,7.22797440597787,6.41243981197476
"32",3.77024342305958,3.69223217712715,0.79589475877583,4.39491301774979,6.60845407983288,3.54069367749617,1.49778849445283,3.77296872669831
"33",0.848106085322797,2.09037026157603,4.59892082726583,3.31558397738263,8.83731676964089,7.94855461921543,0.132499046158046,8.42196019599214
"34",5.10135475313291,6.1786674009636,3.64944963017479,5.12694771168754,8.38364320574328,0.526345386169851,9.7724512219429,9.25014215754345
"35",1.34536439087242,6.12558466382325,3.61763391410932,8.93818612676114,3.17973531549796,7.56347292335704,7.04667117912322,2.93629887746647
"36",8.11445556115359,8.93294165842235,5.48462499398738,9.76916494313627,3.89548555016518,8.82105981232598,9.63897778419778,4.3927866476588
"37",2.3502264614217,3.25859580654651,3.35887054912746,9.78526976658031,6.38107262784615,8.73605232918635,7.70504106301814,5.01956839812919
"38",2.82390659442171,3.46602585399523,3.93435984151438,3.68202258134261,4.74740373669192,1.38409854844213,4.94020504876971,3.49493484711275
"39",0.275671062991023,8.95633319858462,6.92645013798028,3.74815241200849,0.544674673583359,8.50840790430084,5.50407650414854,9.9570537917316
"40",4.60870411014184,6.36133482446894,1.20912743266672,0.0687411474063993,1.5307459840551,9.79712384287268,4.19142803410068,7.26140081882477
"41",4.20707630459219,8.57579429866746,6.7319955280982,0.679740945342928,2.46005180757493,6.53559267055243,5.75127060990781,7.47998929582536
"42",5.66115818219259,9.18745834380388,4.71610548207536,9.28191081387922,1.55389642808586,7.09796912968159,0.403628528583795,2.6392261357978
"43",8.55580694274977,0.769398214761168,0.0989277078770101,0.384690999053419,0.00157063594087958,7.15052711311728,0.175604044925421,7.14735317276791
"44",1.63252651691437,7.6938641932793,0.274470343720168,6.65823404677212,9.07569751376286,9.07986749894917,3.78000110620633,1.59073572373018
"45",9.34352296637371,4.39666280290112,0.571791068650782,0.607614289037883,1.97466191602871,0.339195060078055,8.96154507761821,7.39673628937453
"46",0.0820505130104721,2.62207297608256,3.33519874839112,5.47565150773153,8.97096941713244,4.8923882516101,9.00323525303975,2.33680611010641
"47",7.11620057467371,3.18124919896945,1.65243030758575,9.42836935864761,7.35202282899991,5.82496563205495,8.85489579755813,7.55043654935434
"48",7.42292251903564,1.5653104451485,8.74219926074147,9.23438902245834,9.07688891282305,9.31671197526157,2.61264498811215,3.95001033786684
"49",6.67620075168088,4.23235428752378,4.49916309909895,4.05591522576287,9.31885012192652,0.341819399036467,4.42169076995924,9.63465329725295
"50",7.09523265715688,4.06614649109542,4.12641655420884,7.8372434200719,3.53714710799977,6.0141482623294,7.57984474534169,7.72200409788638
"51",0.559396427124739,4.83497678069398,6.33412492927164,0.263039271812886,6.07766003347933,2.28160138940439,9.39243158558384,6.28652638290077
"52",4.88533295458183,3.71858132770285,7.09126722533256,4.98776139924303,8.7957386020571,4.94180916808546,7.59981082053855,7.19942179974169
"53",9.97042641974986,5.61094403499737,5.67119863349944,2.41576780332252,4.77470048703253,6.58956879517063,2.50190077116713,2.00860199285671
"54",3.76836535986513,8.14972027670592,5.30000707367435,1.66219742503017,7.06307741813362,0.0617441488429904,6.23166251927614,3.62966399872676
"55",1.60680626286194,1.55834472971037,7.34490416711196,3.04920074297115,7.5099858106114,6.32835764903575,3.77157717011869,5.0546038011089
"56",3.00315660657361,1.81930626509711,9.76592391496524,4.0114093082957,6.19790908647701,7.06697143148631,7.41961525054649,3.45534648280591
"57",4.40108862705529,2.67432418186218,3.12081292504445,6.36602168204263,7.42493387777358,7.86885851994157,7.66726682893932,3.79158477997407
"58",6.42415676731616,9.92350498447195,8.9427366363816,5.22842716658488,7.41940274368972,4.33044114615768,0.999567955732346,8.29761233646423
"59",6.5543525503017,2.55122336791828,2.7856534300372,0.531223835423589,1.62765994668007,3.26978961937129,6.75100658088923,8.74638178385794
"60",5.3400877257809,0.014749625697732,4.60814235499129,5.99725817563012,8.98299260530621,6.99489269405603,4.08078770153224,5.95879385713488
"61",7.68265382619575,8.46908663632348,6.55033718096092,3.6671451292932,5.15875191893429,4.92196100763977,8.62800270318985,2.83039617119357
"62",2.3163006384857,7.13885218370706,0.123842835891992,5.07246097782627,8.48655281122774,2.8547202819027,9.18526775436476,2.73033579578623
"63",4.02544175973162,3.09559345478192,3.24840059038252,7.73952277377248,2.84640580648556,8.67990311002359,1.63772367639467,4.60874772863463
"64",1.75185938598588,8.50283434614539,5.24070224026218,2.46033727889881,9.75475409533828,4.10556708695367,1.2963959411718,7.86794980522245
"65",5.5994044453837,3.84505328023806,0.0200293841771781,2.23156593972817,6.90450725611299,4.04477942967787,3.85031217010692,9.43053337046877
"66",2.57170571712777,6.08299256768078,9.24973258050159,8.78546434221789,6.07847478007898,6.58399025443941,0.398261717054993,9.89835299551487
"67",5.03084068186581,2.74627456441522,4.28895190823823,5.72188996942714,1.46518787136301,8.25454625301063,6.31872833706439,6.28091175574809
"68",1.49005656363443,1.20157334487885,5.7734542991966,3.29523296328261,2.11200404446572,3.52751458529383,9.34074495919049,6.91114156041294
"69",1.15504236193374,5.72679129894823,9.71943597076461,3.57495617121458,1.27535707317293,4.22806409420446,0.451747353654355,0.434105074964464
"70",4.31111235637218,8.10284164967015,0.568135590292513,0.2584881009534,9.72920627566054,5.08817929308861,9.07999068731442,0.541835792828351
"71",7.03957400750369,5.04598693689331,6.01731318049133,1.08667753404006,9.78240879718214,9.36957083176821,2.65257197199389,0.518129840493202
"72",1.42591607058421,3.37454853579402,7.97407082049176,6.00416688248515,0.154265053570271,2.47261518612504,4.33273704955354,8.4324493072927
"73",1.95135898888111,2.49701505992562,0.635341221932322,1.56141559360549,1.29446707898751,7.75793076725677,5.60941459145397,3.51609469158575
"74",2.56128075765446,8.59523981809616,8.49396005272865,5.98764001158997,1.22508460655808,8.60554354498163,1.40272130724043,7.88548878859729
"75",4.38436569646001,1.66922272881493,7.17052635503933,1.54618440661579,7.56087832851335,2.46387758525088,8.90777943190187,1.90260144881904
"76",8.86371517321095,2.16195215238258,4.08368058502674,7.14805358322337,2.95370769454166,7.74361080722883,5.46430099988356,2.31867021648213
"77",1.77749852882698,1.91075619542971,4.20360022690147,1.43534219823778,6.35034090839326,8.1337878992781,5.65365579677746,1.75336595159024
"78",4.15394821204245,9.95697032427415,2.31762097449973,8.72103825677186,9.9784633028321,8.5519044008106,3.96346708992496,9.74104161839932
"79",1.42984876176342,0.349470877554268,0.155379520729184,6.70938798692077,3.06923309341073,0.425352528691292,9.5988953881897,7.94638980412856
"80",3.6886518727988,3.12614890979603,9.60425986908376,3.61554158153012,1.13982743117958,6.25991564011201,3.60027260379866,3.77998737385496
"81",0.0528053566813469,5.30538996681571,6.32612294051796,5.68268336821347,5.347860455513,3.03538870997727,0.826570806093514,8.86128270300105
"82",1.96716402424499,8.85305887553841,1.62058350630105,5.62906864332035,1.65981292724609,8.3470481983386,3.81518680835143,6.93738321773708
"83",0.789597036782652,2.6940640155226,6.2483555288054,5.60886548366398,4.76713151205331,9.94527711067349,9.96633760398254,7.18155349604785
"84",3.12447078293189,5.13644116232172,2.33489617006853,4.54812101321295,1.30471147829667,0.390057358890772,0.614259042777121,7.3730436549522
"85",9.37893728725612,1.90414629876614,6.12836945569143,7.48527935007587,8.29742971109226,5.99630975630134,0.62010508030653,8.62345579778776
"86",4.85962906386703,4.89004108123481,6.66265568463132,9.07443570438772,5.15221732668579,1.76179759670049,9.33862227015197,2.78341393684968
"87",9.93758676573634,3.27283296501264,0.23838244844228,7.57747979136184,1.23540210537612,9.24168425379321,5.64055319176987,7.05595105187967
"88",2.09450626512989,1.76302701700479,1.83784585213289,9.27143832668662,1.60834379028529,1.5487148752436,2.93563967570662,1.38489234959707
"89",4.05319862766191,1.71322497073561,3.92787201795727,3.77844545524567,3.88700958807021,3.35840557469055,0.680686251726002,8.96384272258729
"90",0.0732578057795763,0.948341090697795,5.58463360648602,7.98927705269307,6.18424447486177,8.38774563977495,3.11886499170214,4.33271674672142
"91",5.53209966979921,5.75639936607331,1.15864909021184,5.76436560600996,5.73847781633958,8.03380857221782,7.16491924598813,1.1512442259118
"92",7.00692956103012,6.94594626082107,6.04717146605253,6.55615990748629,5.14939201297238,2.93998021632433,6.45841169636697,0.224698265083134
"93",5.85306061431766,9.72041927045211,7.72957118228078,8.60400135628879,7.7349304757081,9.37221245607361,7.20441611483693,4.10509551176801
"94",3.71968450024724,2.64440751168877,6.85218672500923,0.419423128478229,1.44366636872292,7.80899428529665,6.6967662400566,1.00959854666144
"95",2.77020090026781,2.77914189267904,6.07692518038675,7.44795943843201,4.03893512440845,5.3616157034412,2.68320955103263,7.74745721369982
"96",3.43728863168508,0.504596577957273,3.81813145009801,0.241423831321299,4.46422156644985,1.26958119682968,1.26858697971329,3.67531521013007
"97",5.73944274103269,2.73905094712973,8.52504294831306,8.76732859760523,1.1824123095721,2.13785717263818,0.191585391294211,8.579345443286
"98",4.32815647451207,9.98489638557658,5.22567077307031,8.53010124061257,3.87516078073531,1.20160455349833,8.48778647370636,8.97133385762572
"99",7.24322936497629,6.90298748901114,0.333911809138954,7.92550805257633,9.2865463742055,0.129370684735477,5.81936352187768,4.10321152536198
"100",5.55380612146109,8.89531486202031,8.26903920387849,1.41594454878941,6.38549397932366,3.70468310080469,1.68110338971019,9.81733329826966
"101",7.25056800059974,1.12839770503342,8.98542640032247,0.870425475295633,2.04515262739733,2.52941312035546,0.667743284720927,9.9260344915092
"102",9.78753239614889,2.3481506947428,3.31147705437616,6.95101194549352,7.22992535447702,6.74341119127348,7.48817663406953,8.78449397627264
"103",1.08021705877036,5.77422557631508,5.09878326207399,8.93942076480016,3.39603329310194,1.23934589093551,0.998319969512522,3.25472508789971
"104",7.32493230141699,1.02588936220855,4.9800714943558,3.81965965032578,9.55064235720783,6.15656550275162,8.93133444245905,3.51097624748945
"105",3.49287627497688,8.9533674181439,2.45857665780932,8.14357730560005,0.874072075821459,2.59993195766583,8.28531668521464,1.44882846157998
"106",4.69108450692147,8.99937452282757,2.25776229519397,4.03324796818197,0.27669578557834,1.94473165320233,5.4869434912689,4.78756989352405
"107",7.47683202615008,3.56814813800156,7.81300202244893,5.10338268009946,6.53703287709504,3.45361211337149,5.39963907329366,0.00211203470826149
"108",1.01025734562427,0.649416288360953,5.74755926383659,0.31762030441314,1.52325817383826,8.93860697280616,2.77526366757229,1.0285847983323
"109",9.52183085959405,5.67533089080825,0.68140690214932,8.12135802116245,8.96423754980788,9.13534022402018,8.42711921548471,5.69382196292281
"110",6.98178786318749,3.9795851521194,4.37751654535532,3.16215750062838,6.77232148591429,2.93733535101637,0.670026915613562,5.19075258867815
"111",1.41049098456278,3.41449682367966,6.43157987855375,5.25922262109816,9.27978548686951,5.20815778989345,6.74167736433446,9.10658532287925
"112",3.66572130471468,8.12669192906469,7.78205555165187,6.08872251817957,8.72447408502921,0.22418572800234,7.41880887420848,9.76420907769352
"113",3.3048713603057,0.720060295425355,1.89972680062056,2.04763100249693,7.38017663359642,5.15590200666338,7.0935253915377,3.63957050489262
"114",6.09950238838792,9.82236515264958,4.4263444468379,5.4314952227287,6.88494564732537,9.89267039112747,5.580775574781,8.46726421033964
"115",6.66886919178069,2.53833905560896,8.66842047078535,4.19484009966254,5.09000250836834,1.42719206865877,8.36842818418518,5.60252437833697
"116",6.96884647011757,5.19206708529964,5.91718854382634,6.53358155395836,0.964084842707962,9.04020320856944,9.21763339079916,2.54085756838322
"117",2.45193003676832,2.46218115091324,4.54521620646119,8.34429032634944,3.57464273460209,5.04531960003078,5.91769440332428,5.7870163791813
"118",6.9513716455549,5.07615462178364,2.95030530309305,5.42693760013208,3.45514021115378,5.79533420968801,0.0664563477039337,2.48851644573733
"119",1.64548778207973,5.8668455039151,3.06320023722947,4.40288878977299,6.40620768768713,8.1096153636463,9.5067855110392,5.32374976435676
"120",4.9081259756349,5.80733997514471,7.39926421549171,6.5287607209757,3.75716434093192,4.0677465335466,6.61522560985759,2.37499309470877
"121",5.99342465866357,2.39982425235212,3.52574461372569,3.08818854391575,7.86323195789009,0.971395482774824,0.678256917744875,5.53510976722464
"122",9.01969345053658,4.89860702306032,6.35901242494583,8.3773828134872,8.2869051466696,4.20731013640761,6.20045220246539,4.2278451891616
"123",3.75583498505875,2.78273655567318,0.539658719208091,4.61069793673232,4.66652833623812,6.23960577882826,9.64248803444207,0.402575549669564
"124",7.97995003173128,4.03661727672443,9.48267751839012,9.80816067196429,5.2781426999718,0.368450928945094,0.509398456197232,0.302357359323651
"125",6.92886013537645,8.63821956096217,4.23244790406898,7.91945233009756,8.2108460739255,0.681747775524855,9.93455426767468,0.221724251750857
"126",8.4245648025535,7.98523952020332,9.27250185282901,3.64127286244184,5.16193865565583,3.12197674997151,7.644445868209,6.12037978600711
"127",5.75799281010404,6.39387735165656,8.46491877455264,9.66505064861849,3.29359591938555,6.44907240290195,4.91988011868671,4.43689192878082
"128",9.86896452959627,5.416304981336,6.09359606634825,9.4289882411249,3.25271533569321,5.89408908272162,7.15782819315791,6.36349462438375
"129",6.92784808343276,3.31267753150314,3.253429972101,7.82071980647743,8.56172776315361,5.32592044677585,7.5830967980437,3.72413324890658
"130",9.31993007659912,2.14397517731413,1.82098015444353,3.98958690231666,1.75983029184863,6.46294528851286,8.32571374485269,0.159786245785654
"131",2.77554856380448,7.45401393389329,3.61505583161488,8.36393931647763,8.79670514957979,9.06289899721742,9.19841327005997,8.90824143076316
"132",2.07778581185266,1.79251921130344,5.33340479247272,2.78947672341019,7.66249277628958,9.17891090735793,7.92481976794079,6.99235774343833
"133",2.42632632376626,1.47083578631282,4.30660601239651,1.11425815382972,0.689730509184301,8.79033562261611,0.494346006307751,8.43018759740517
"134",8.33332568639889,7.06065505975857,5.64927160041407,2.12713974993676,4.34375351760536,5.7662138924934,6.49020617827773,7.83346578944474
"135",3.056750590913,5.98190824035555,8.15275861183181,4.42441692808643,7.73664294276386,4.96789764380082,9.70018850872293,5.92284384183586
"136",7.05368022667244,8.51353660225868,9.36630672775209,0.422924549784511,9.52814987162128,5.78230599872768,4.48292835615575,2.48402539640665
"137",4.60129846585914,1.61345138447359,0.261245053261518,7.77507865335792,7.24708040477708,4.05615648720413,3.28517940128222,6.22475740732625
"138",2.92873730650172,3.29965722048655,8.05906011955813,3.30977759789675,9.1934730950743,3.28081339597702,9.09821239300072,3.1539776455611
"139",1.99027979746461,8.95600316813216,9.82812921749428,6.33547817822546,9.56171398749575,7.81874040141702,2.90384029271081,0.236151188146323
"140",7.61665274389088,5.70688063744456,3.58316210331395,5.72215804830194,2.11712553398684,6.17864716565236,4.83164283446968,5.01159497071058
"141",6.76298996666446,7.50643390230834,5.40112800896168,2.85276039503515,0.640759686939418,1.67333270423114,1.11918365117162,3.81995429750532
"142",8.83229076163843,9.0934465220198,0.897764060646296,7.41108175134286,9.07762357965112,2.62396626407281,5.22932912223041,1.84965081280097
"143",0.187079841271043,0.543224376160651,7.08154004765674,2.53529466688633,5.82516265567392,5.57326222071424,2.36712370067835,7.19310653395951
"144",4.40308756893501,6.24221904436126,8.63562157610431,4.23231543041766,3.0584953352809,3.67898510070518,3.89922926668078,0.0887822220101953
"145",1.1627472913824,0.328057329170406,8.35347282933071,3.63829693058506,5.93207577010617,4.58456741180271,3.31512719392776,4.87597822444513
"146",1.75637507112697,5.89150898391381,3.66884515387937,1.08240513596684,0.634413193911314,1.93115135189146,7.75291513418779,0.399466678500175
"147",1.26556314295158,7.28953979443759,3.44623124459758,8.22829354787245,9.09272180637345,9.8322854959406,0.534134327899665,0.431905577424914
"148",7.15256183641031,8.99043523240834,7.6887346431613,2.31902595376596,0.662039944436401,5.57028133189306,5.2065626019612,8.76784139545634
"149",3.57435962883756,4.30660249199718,9.72262305906042,2.70130793564022,8.22149574290961,8.30725512932986,3.02491223206744,9.03595707612112
"150",5.00821837456897,5.88519412791356,8.90161479124799,6.45883464254439,9.10262875491753,7.29525689268485,8.78192693926394,0.694466668646783
"151",2.85356826148927,6.08669924549758,4.11268593976274,1.99192629661411,4.51207955135033,0.971103527117521,9.23504706239328,1.67466980637982
"152",8.51515224436298,1.13686766242608,8.15269478829578,2.40185456350446,8.88069601263851,4.66594740282744,0.152092622593045,7.76485311798751
"153",4.66104437364265,6.03118176339194,5.49313826486468,3.96526220953092,1.03959347819909,0.512633454054594,7.65873916447163,8.64200432552025
"154",8.95424084970728,7.3070525075309,7.99007560824975,4.06318559544161,3.07797273853794,7.75191974826157,1.51179768377915,0.507484744302928
"155",9.44315218366683,3.47539312439039,6.52454197173938,0.413827209267765,2.49114556238055,8.13497461611405,0.349552696570754,0.758499042131007
"156",0.429829431232065,7.13397237937897,0.755156909581274,0.611054017208517,2.60983225656673,2.13314981898293,8.6778974509798,5.5984708853066
"157",4.97746789595112,1.77022461779416,7.85478106467053,5.41256791446358,2.31513939332217,7.85789245273918,7.17441275482997,5.57861482491717
"158",1.38568606926128,1.00384695921093,4.7204706328921,6.38296575285494,8.02585634402931,0.146532808430493,3.73608010821044,2.33818439068273
"159",2.08600474521518,9.35548414476216,9.62768131867051,0.833786791190505,3.46114274347201,6.9690626906231,9.3338859686628,6.32536075776443
"160",8.83211793610826,0.80214339774102,9.9149775551632,3.18241368746385,4.48459719540551,4.21010060003027,9.63315370725468,6.11025696620345
"161",3.30832302803174,8.1878663180396,1.23639377765357,6.20292699895799,4.03217928949744,1.84572314843535,1.69742083875462,5.52354816580191
"162",0.455884907860309,2.53975888015702,6.41920793568715,2.24138119723648,7.89333812426776,7.01908018440008,3.15983480075374,6.9866475276649
"163",4.12476750090718,2.2412571310997,3.90106281032786,2.39944043103606,7.47727436479181,2.04819439910352,8.65108038065955,6.61224858136848
"164",6.40053358627483,0.824424910824746,3.78349392674863,0.961196690332144,0.63648066483438,2.23262171261013,8.29546708380803,4.31496396660805
"165",2.89959509624168,1.35486195096746,0.865347285289317,5.78515893779695,8.68572722189128,0.115174215752631,2.20891599776223,1.0461790417321
"166",9.97326043900102,7.42052480112761,8.68874792475253,3.07074088137597,4.5936779002659,5.52264976780862,9.76276566507295,0.877575215417892
"167",9.09531477140263,3.06772164301947,3.21621950948611,5.19298583036289,1.92470672074705,0.258098132908344,4.04146496206522,2.64871314633638
"168",9.21759187011048,2.47208211105317,4.77777084102854,4.44910939550027,8.94345114706084,3.56936531839892,6.26899407943711,9.01420261245221
"169",0.496379805263132,1.98741356143728,9.24733477877453,2.23244097782299,3.8435509474948,6.82151393033564,0.691479325760156,5.80158092314377
"170",4.4245785754174,3.88651514193043,3.49714496871457,9.7745309304446,2.72050487808883,1.05280700838193,8.58562800101936,6.68204072397202
"171",6.35369266849011,7.4883521697484,7.39011506550014,1.51948627084494,2.26913000224158,0.432012756355107,9.16839927202091,6.46157324546948
"172",0.402015123981982,7.7628568559885,5.05359857110307,8.00185403088108,9.42163620144129,6.77098557818681,7.57360879797488,0.368341554421932
"173",7.35790871316567,5.65180695150048,6.15038723219186,4.93576970649883,0.576201726216823,9.42852623993531,1.2976408447139,3.12091667437926
"174",3.84471390862018,1.56467982800677,8.87873318511993,8.76788000576198,8.25958950445056,6.42875877674669,0.480918146204203,0.648486556019634
"175",6.56862454488873,7.06270561087877,3.78407099982724,4.81987598817796,5.3514743456617,7.13017295347527,8.33163525909185,5.1470473408699
"176",4.71011328278109,0.355413348879665,3.10953056439757,2.17624492943287,8.51410800591111,2.30024387827143,7.46178182540461,1.35031179059297
"177",9.9712600861676,5.12051618192345,5.52659477107227,8.61571099841967,7.94119441881776,0.174195212312043,5.89187982026488,1.14974282216281
"178",4.72608875250444,2.30719422455877,4.43565005902201,5.64051897963509,1.04527181014419,0.109332872088999,8.27258133329451,8.18852035561576
"179",6.65750541957095,8.7124732369557,9.01934759924188,9.29523085011169,1.17074054433033,8.79445745609701,1.01012133760378,0.398177357856184
"180",3.97753951605409,1.22431563679129,4.81027662288398,3.69403670541942,8.89247145270929,7.30424788082018,2.39650457166135,3.48951056366786
"181",1.96317127672955,1.40643004095182,3.97643955890089,0.332330879755318,0.589975456241518,3.14582904567942,0.267608596477658,3.09129067696631
"182",6.62168437615037,6.3124082586728,7.14442324126139,7.95069211395457,4.58451103884727,1.77053684135899,9.40416558412835,5.01629833364859
"183",5.27056197402999,8.88264508917928,6.54454800533131,8.42537295306101,4.19009909266606,6.26037725014612,0.866062536370009,5.21896720631048
"184",5.69508837535977,6.03732825256884,9.69710120698437,2.47173255542293,5.96774437697604,2.01808504294604,0.202946509234607,1.03516458999366
"185",4.5537688001059,5.81841534469277,5.63321032328531,0.857350560836494,0.0293030752800405,7.69898860249668,7.03331518452615,0.461500575765967
"186",2.97886916203424,1.30320404889062,9.68448258237913,4.95249252766371,1.98426370741799,6.92634230945259,1.87287989072502,5.30461483402178
"187",9.12464248714969,3.82377889472991,7.61684661032632,7.19255072297528,2.21921761753038,7.27568601025268,2.42398600792512,5.40970091475174
"188",2.15732678305358,7.66389095922932,3.53005955228582,4.16795979719609,0.349659980274737,1.8224895070307,7.09919654531404,0.23452450055629
"189",9.8032497940585,3.50106347817928,1.80282412562519,1.1000101454556,8.10439348453656,2.0778255793266,5.52055430831388,6.46796028595418
"190",5.52218528930098,4.79325694963336,5.05439908942208,9.517577951774,6.8884093943052,8.90368099324405,3.37876504519954,6.88059187261388
"191",4.22620100202039,9.65711686993018,3.63089493708685,0.671170509885997,3.93143660156056,2.7730715717189,5.48834088724107,4.17020567459986
"192",8.8230781420134,4.41334516974166,2.39606384886429,3.24977280804887,9.32741919765249,7.41414977237582,3.94779825815931,2.39274418447167
"193",9.54338277922943,0.672795861028135,6.39874599175528,5.26879124110565,2.02133318874985,0.00196690671145916,5.33878604881465,7.01340203871951
"194",1.93112493259832,8.52297788718715,4.60303221596405,4.48476490564644,1.55784285161644,6.56418318394572,4.19679302256554,7.50543324975297
"195",4.46770220994949,9.38448817934841,9.47769510559738,8.9533054525964,0.342469757888466,1.96698508691043,9.39167171483859,5.03716024104506
"196",1.79152250522748,6.25134686240926,5.8754004817456,4.35418116860092,3.64875983679667,8.46623622346669,6.47251127986237,5.17288945848122
"197",3.9041310409084,2.63473701197654,3.39897044934332,6.60480323713273,8.74576376751065,2.13270445121452,4.66593130957335,5.31136762816459
"198",6.75935971317813,6.33446837775409,6.84852691134438,2.38013905473053,9.61657939944416,7.41532643092796,4.93833515793085,5.81501125823706
"199",0.600431961938739,7.74923484073952,1.70081527438015,9.1574801504612,8.9797469554469,0.0983143108896911,1.25678940210491,6.31811503088102
"200",9.22357850009575,1.43062308663502,0.830595770385116,0.169302423018962,5.82567992387339,9.30393814574927,6.22814046684653,5.42541917413473
